Unnamed: 0,property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score
2094,flat,ramsons kshitij,sector 95,0.32,4501.0,2,2,1,8.0,Relatively New,563.0,0,0,0,0,1,1,28
2095,flat,siddhartha apartment,sector 95,0.72,3664.0,3,3,2,4.0,Relatively New,1800.0,0,0,0,0,1,0,21
2096,flat,tulip violet,sector 69,1.2,10909.0,2,3,0,0.0,Relatively New,1100.0,0,0,0,0,0,0,54
2097,flat,tata primanti,sector 72,3.2,12190.0,4,4,3+,8.0,Moderately Old,2600.0,0,1,0,0,0,2,168
2098,flat,earth copia,sector 112,0.7,4673.0,2,2,2,4.0,Relatively New,1498.0,0,0,0,0,0,0,65
2099,flat,emaar mgf the enclave,sector 66,2.1,12353.0,3,4,2,12.0,Relatively New,1800.0,0,1,0,0,0,2,156
2100,flat,vipul lavanya,sector 81,1.28,7175.0,3,3,3,1.0,Moderately Old,1982.0,0,1,0,1,0,2,49
2101,flat,signature global park,sohna road,0.55,6691.0,2,2,3,3.0,Relatively New,913.0,0,0,0,0,0,0,58
2102,flat,siddhartha apartment,sector 95,1.1,4327.0,4,3,3,9.0,Relatively New,2824.0,0,1,0,0,1,0,22
2103,flat,ansal api esencia,sector 67,1.2,7407.0,3,3,2,1.0,Relatively New,200.0,0,0,0,0,0,0,49
2104,flat,dlf the ultima,sector 81,2.2,10461.0,3,3,3+,5.0,Relatively New,1570.0,1,1,0,1,1,1,49
2105,flat,bestech park view city,sector 48,1.76,9910.0,3,3,3+,9.0,Moderately Old,1576.0,0,1,0,1,0,2,158
2106,flat,uphar lakshya homes,sector 105,0.42,4200.0,3,2,1,1.0,Relatively New,1111.0,0,0,0,0,0,0,7
2107,flat,eldeco accolade,sohna road,0.87,5963.0,2,2,3+,10.0,Relatively New,1131.0,1,0,0,0,0,0,72
2108,flat,tarc maceo,sector 91,0.89,6339.0,2,2,3+,9.0,Relatively New,1302.0,0,0,0,0,1,2,13
2109,flat,ss the leaf,sector 85,2.0,6579.0,4,5,3+,1.0,Relatively New,2545.0,0,1,1,0,0,0,106
2110,flat,ireo the grand arch,sector 58,4.0,18484.0,3,4,3,5.0,Old Property,2164.0,0,1,0,0,0,2,49
2111,flat,experion the heartsong,sector 108,1.36,6542.0,3,2,3+,2.0,Relatively New,1343.0,1,1,0,0,0,2,77
2112,flat,professional society,imt manesar,0.75,3067.0,3,4,3,3.0,Relatively New,2717.0,0,1,0,0,0,0,21
2113,flat,hero homes,sector 104,1.35,9568.0,3,2,2,18.0,New Property,1094.0,0,0,0,0,0,0,49
2114,flat,housing board colony,sector 51,0.3,7317.0,1,1,2,0.0,Old Property,459.0,0,0,0,0,0,0,0
2115,house,eldeco mansionz,sector 48,4.95,20599.0,7,7,3+,2.0,Old Property,2403.0,1,1,1,1,0,2,145
2116,house,adani brahma samsara,sector 60,18.02,28200.0,9,12,3+,3.0,Relatively New,6390.0,0,1,0,0,0,2,146
2117,flat,pivotal riddhi siddhi,sector 99,0.5,8518.0,2,1,2,7.0,New Property,652.0,0,0,0,0,0,0,24
2118,flat,smart world gems,sector 89,1.1,9973.0,2,2,2,3.0,New Property,1226.0,0,0,1,0,0,0,77
2119,flat,supertech araville,sector 79,0.78,6023.0,2,2,3+,17.0,Relatively New,1172.0,0,0,0,0,0,0,24
2120,flat,shapoorji pallonji joyville gurugram,sector 102,2.0,10799.0,3,3,3,9.0,Relatively New,1676.0,0,0,0,0,0,0,49
2121,flat,ats kocoon,sector 109,1.75,10029.0,3,3,3,10.0,Relatively New,1550.0,0,0,0,1,0,2,49
2122,flat,unitech the residences,sector 33,1.1,9910.0,2,2,3,9.0,Moderately Old,1100.0,0,0,0,0,0,2,44
2123,house,unitech nirvana birch court,sector 50,7.1,31430.0,3,3,3,1.0,Moderately Old,2259.0,0,1,0,0,0,0,49
2124,flat,central park flower valley,sector 33,2.2,10476.0,3,3,3,12.0,New Property,1900.0,0,1,0,0,0,2,49
2125,flat,m3m sky lofts,sector 71,0.9,13177.0,1,1,0,6.0,New Property,683.0,0,0,0,0,0,0,77
2126,flat,orris aster court,sector 85,0.9,5671.0,3,3,3,8.0,Relatively New,1436.0,0,0,0,0,0,0,49
2127,flat,vatika lifestyle homes,sector 83,1.04,5699.0,3,2,2,2.0,Moderately Old,1500.0,0,0,0,0,0,0,95
2128,house,independent,sector 26,15.0,33201.0,5,6,3+,3.0,Moderately Old,4518.0,1,1,1,1,0,2,78
2129,flat,shree vardhman flora,sector 90,0.65,4815.0,2,2,3,6.0,Relatively New,1222.0,1,0,0,0,0,0,174
2130,flat,godrej summit,sector 104,0.98,5950.0,3,3,3,12.0,Relatively New,1490.0,0,0,0,0,1,0,79
2131,flat,bptp pedestal,sector 70a,1.9,10486.0,4,3,3,2.0,New Property,2013.0,0,0,1,0,0,0,133
2132,flat,bestech park view ananda,sector 81,1.15,6928.0,3,2,3+,12.0,Relatively New,1352.0,0,0,0,0,0,0,101
2133,flat,dlf the ultima,sector 81,2.7,12802.0,3,3,3,15.0,Relatively New,2343.0,0,1,0,0,0,2,49
2134,flat,takshila heights sector 37 c,new,0.67,5583.0,2,2,2,3.0,Relatively New,1086.0,0,0,0,0,0,0,23
2135,flat,palam vihar society,sector 2,0.4,8602.0,1,1,1,5.0,Moderately Old,450.0,0,0,0,0,0,2,39
2136,flat,gls arawali homes,sohna road,0.35,7000.0,2,2,2,5.0,Relatively New,556.0,0,0,0,0,0,0,30
2137,flat,signature global grand iva,sector 103,0.23,6534.0,1,1,1,4.0,Relatively New,400.0,0,0,0,0,0,0,23
2138,house,palam vihar extension west zone rwa,sector 2,0.4,4444.0,3,4,2,2.0,Moderately Old,900.0,0,0,0,0,0,0,36
2139,flat,signature global solera,sector 107,0.35,6399.0,2,2,2,8.0,Relatively New,608.0,0,0,0,0,0,0,45
2140,flat,signature global solera,sector 107,0.35,6494.0,2,2,2,8.0,Relatively New,608.0,0,0,0,0,0,0,45
2141,flat,trisara our homes 3,sohna road,0.36,5980.0,2,2,1,1.0,New Property,522.0,0,0,0,0,0,0,45
2142,flat,chd avenue,sector 71,0.95,7917.0,2,2,0,5.0,Moderately Old,1200.0,0,0,0,0,0,0,0
2143,flat,adani oyster greens,sector 102,1.9,10058.0,3,3,3+,9.0,Relatively New,2099.0,1,0,1,1,0,0,0
2144,flat,m3m skycity,sector 65,2.85,15591.0,3,3,3,43.0,Under Construction,1828.0,0,0,0,0,0,0,115
2146,flat,tarc maceo,sector 91,1.5,6466.0,3,4,3+,3.0,Relatively New,1786.0,1,1,0,0,0,0,112
2147,flat,rof ananda,sector 95,0.55,8527.0,3,2,2,14.0,New Property,811.0,1,0,0,0,0,2,81
2148,flat,bptp pedestal,sector 70a,1.6,10159.0,3,3,3,2.0,New Property,1750.0,0,1,0,0,1,0,77
2149,flat,ats tourmaline,sector 109,1.5,6977.0,3,4,3+,4.0,Relatively New,1797.0,0,1,0,0,0,0,39
2150,flat,chd avenue,sector 71,1.3,5532.0,4,4,3,5.0,Moderately Old,2127.0,0,1,0,0,0,0,126
2151,flat,ss the leaf,sector 85,1.11,6852.0,2,2,3,8.0,Relatively New,1630.0,0,0,1,0,0,0,174
2152,flat,corona optus,sector 37c,1.25,7090.0,3,3,3,4.0,Relatively New,1350.0,0,0,0,0,1,0,49
2153,flat,emaar mgf emerald floors premier,sector 65,2.35,14242.0,3,3,3,2.0,Relatively New,1493.0,1,1,0,0,0,2,168
2154,house,independent,sector 27,4.25,31481.0,5,5,3+,3.0,Relatively New,1350.0,0,1,0,1,0,2,49
2155,flat,m3m urbana,sector 67,1.0,12107.0,1,1,1,17.0,Relatively New,826.0,0,0,0,0,0,0,49
2156,flat,m3m skywalk,sector 74,1.54,11000.0,2,2,3+,22.0,Relatively New,1200.0,0,0,0,0,1,0,137
2157,flat,indiabulls enigma,sector 110,3.25,9559.0,4,4,3,11.0,Relatively New,3077.0,0,1,0,0,1,0,125
2158,house,independent,sector 105,0.37,8222.0,2,2,1,1.0,Moderately Old,450.0,0,0,0,0,1,0,0
2159,flat,vatika lifestyle homes,sector 83,1.15,8214.0,3,3,1,7.0,Moderately Old,1607.0,0,0,0,0,0,2,95
2160,house,independent,sector 46,4.35,23693.0,3,8,2,3.0,Relatively New,1836.0,1,0,0,1,0,2,19
2161,flat,supertech araville,sector 79,1.45,7455.0,3,3,3,3.0,Relatively New,2161.0,0,0,0,0,0,0,0
2164,flat,bestech park view ananda,sector 81,0.88,8044.0,2,2,3,8.0,Relatively New,1223.0,1,0,0,0,0,2,95
2166,flat,raheja vedaanta,sector 108,0.7,4651.0,2,2,2,12.0,Relatively New,1505.0,0,0,0,0,0,0,0
2167,flat,ramprastha the edge towers,sector 37d,0.98,5537.0,3,3,3+,5.0,Relatively New,1675.0,0,0,0,1,0,0,174
2168,flat,ansal heights,sector 92,0.6,4545.0,2,2,3,11.0,Under Construction,1195.0,0,0,0,0,1,0,23
2170,flat,tulip purple,sector 69,1.92,8000.0,4,5,3+,5.0,Relatively New,2172.0,0,1,0,0,0,2,158
2171,house,independent,sector 2,3.0,19268.0,6,4,3+,3.0,Old Property,1557.0,0,0,0,0,0,2,28
2172,flat,paras dews,sector 106,0.87,9255.0,2,2,3+,1.0,New Property,1120.0,0,0,0,0,0,0,174
2173,house,dlf new town heights,sector 86,2.5,7827.0,4,5,3+,4.0,Moderately Old,3194.0,0,1,0,1,1,2,49
2174,flat,ramprastha the edge towers,sector 37d,0.71,5420.0,2,2,3,10.0,New Property,1100.0,0,0,0,0,1,0,38
2175,flat,bptp terra,sector 37d,1.5,8283.0,3,3,3,17.0,Relatively New,1692.0,0,0,0,0,1,0,49
2176,flat,puri diplomatic greens,sector 111,3.5,11864.0,4,5,3+,10.0,Relatively New,2700.0,0,1,0,0,0,2,49
2178,flat,ss the leaf,sector 85,1.84,7641.0,3,4,3,8.0,Relatively New,2026.0,0,0,0,1,0,0,158
2179,house,international city by sobha phase 1,sector 109,6.15,27333.0,5,5,3+,3.0,Relatively New,2250.0,0,1,1,1,0,2,130
2180,flat,chd avenue,sector 71,1.4,7946.0,3,3,2,1.0,Moderately Old,1958.0,0,0,0,1,0,2,125
2181,flat,birla navya,sector 63a,3.15,14631.0,3,3,3,4.0,Under Construction,2153.0,0,0,0,0,1,0,44
2182,flat,ambience creacions,sector 22,2.79,15000.0,3,3,3,13.0,New Property,1860.0,0,0,0,0,0,1,158
2184,flat,vipul lavanya,sector 81,0.6,6667.0,2,2,1,0.0,Under Construction,814.0,0,0,0,0,0,0,0
2185,flat,shapoorji pallonji joyville gurugram,sector 102,2.0,17730.0,3,3,3+,1.0,Relatively New,1456.0,0,0,1,0,0,0,139
2186,flat,m3m heights,sector 65,2.5,13602.0,3,3,3,19.0,Under Construction,1654.0,0,0,0,0,0,0,48
2187,house,independent,sector 105,9.9,49500.0,2,2,2,3.0,Moderately Old,2000.0,0,0,0,0,0,0,0
2188,house,international city by sobha phase 2,sector 109,6.25,11574.0,4,4,3+,2.0,Relatively New,5400.0,0,1,0,0,0,0,138
2189,flat,sobha city,sector 108,2.4,17379.0,2,2,2,14.0,New Property,1250.0,0,0,0,0,0,2,113
2190,flat,dlf the skycourt,sector 86,1.59,8243.0,3,3,3,17.0,Relatively New,1700.0,0,0,0,0,1,2,165
2191,flat,ireo the corridors,sector 67a,2.0,11429.0,3,3,3,12.0,New Property,1584.0,1,0,0,0,0,0,38
2192,flat,m3m skycity,sector 65,2.8,15317.0,3,3,0,14.0,Relatively New,1828.0,0,0,0,0,0,0,39
2193,flat,tata primanti,sector 72,5.25,15648.0,4,4,3+,30.0,New Property,3000.0,0,1,0,0,0,2,174
2194,house,independent,sector 2,4.99,18887.0,4,4,3+,3.0,Moderately Old,2642.0,0,1,1,1,0,0,43
2195,flat,sare petioles,sector 92,1.3,6373.0,4,4,0,7.0,Relatively New,2040.0,0,0,0,0,0,0,0
2196,flat,sare green parc phase 3,sector 92,0.75,7143.0,3,2,2,3.0,New Property,1298.0,0,0,0,0,0,0,121
2197,flat,tarc maceo,sector 91,0.9,6870.0,2,2,2,13.0,Relatively New,1186.0,0,0,0,0,0,1,67
2198,flat,dlf park place,sector 54,6.75,24963.0,4,4,2,8.0,Moderately Old,2076.0,0,1,0,0,0,1,135
2199,flat,ireo the corridors,sector 67a,1.8,9370.0,3,3,2,3.0,New Property,1551.0,1,0,1,0,0,2,150
2200,flat,ats kocoon,sector 109,1.7,9742.0,3,3,3,21.0,Moderately Old,1550.0,0,0,0,0,0,0,49
2201,flat,green court,sector 90,0.4,6390.0,2,2,1,8.0,New Property,575.0,0,0,0,0,0,0,20
2203,flat,antriksh heights,sector 84,0.9,6207.0,3,3,3+,12.0,Relatively New,1525.0,0,0,0,0,0,0,166
2204,flat,emaar mgf palm hills,sector 77,1.64,8410.0,4,3,3,9.0,Relatively New,1765.0,0,1,0,0,0,0,102
2205,flat,shree vardhman victoria,sector 70,1.23,9111.0,2,2,3,1.0,Relatively New,1222.0,1,0,0,0,0,0,43
2206,flat,nul,gwal pahari,0.56,6054.0,2,2,1,11.0,Old Property,1028.0,0,0,0,0,0,2,0
2207,flat,capital residences 360,sector 70a,1.68,8502.0,3,3,3+,5.0,New Property,1900.0,0,1,0,0,0,0,141
2208,flat,emaar palm heights,sector 77,1.75,11667.0,3,3,3+,11.0,Relatively New,1900.0,0,1,0,0,0,0,94
2209,flat,dlf new town heights,sector 86,1.25,6477.0,3,4,3+,2.0,Relatively New,1747.0,0,1,0,1,0,0,65
2210,flat,bestech park view residency,sector 2,0.56,8629.0,1,1,2,6.0,Moderately Old,723.0,0,0,0,0,0,0,77
2211,flat,paras dews,sector 106,0.88,6354.0,2,2,3+,1.0,Relatively New,940.0,0,0,0,0,0,0,49
2212,flat,sidhartha ncr greens,sector 95,0.6,5576.0,2,2,2,14.0,Relatively New,974.0,1,0,0,0,0,0,31
2213,flat,godrej summit,sector 104,1.75,7530.0,4,5,3+,1.0,New Property,2582.0,0,1,0,0,0,0,60
2215,flat,conscient heritage max,sector 102,2.65,10376.0,4,5,3+,17.0,Moderately Old,2311.0,0,1,0,0,0,0,125
2216,house,independent,sector 10a,1.7,18889.0,2,1,2,2.0,Old Property,900.0,0,0,0,0,1,0,8
2217,flat,shree vardhman victoria,sector 70,1.75,8204.0,3,5,3,7.0,New Property,1527.0,0,1,0,1,0,0,37
2218,flat,rof ananda,sector 95,0.31,5647.0,2,2,1,5.0,Relatively New,610.0,0,0,0,1,0,2,74
2219,house,satya the hermitage,sector 103,3.15,6702.0,4,5,0,12.0,Relatively New,4700.0,0,0,0,0,0,0,61
2220,house,independent,sector 3,0.6,6000.0,1,1,0,1.0,Moderately Old,1000.0,0,0,0,0,0,0,0
2221,flat,emaar mgf emerald estate,sector 65,1.3,20602.0,2,2,2,7.0,Relatively New,812.0,1,0,0,0,0,0,78
2222,flat,m3m heights,sector 65,1.95,15997.0,2,2,3,16.0,Under Construction,1141.0,0,0,0,0,0,0,44
2223,flat,the crew bos chs manesar,manesar,0.85,3696.0,3,3,2,2.0,Moderately Old,2556.0,0,0,0,0,0,0,44
2224,flat,emaar gurgaon greens,sector 102,1.6,9697.0,3,3,3,8.0,Relatively New,1315.0,0,0,0,0,0,0,46
2225,flat,dlf the primus,sector 82a,2.85,10936.0,4,4,3+,2.0,New Property,2179.0,0,1,0,0,0,1,174
2226,flat,emaar imperial gardens,sector 102,1.85,9136.0,3,3,3+,0.0,Relatively New,2250.0,0,1,0,0,0,2,95
2228,flat,ireo the corridors,sector 67a,1.62,9380.0,3,3,2,4.0,New Property,1346.0,0,0,1,0,0,2,142
2229,flat,maruti vihar colony,sector 28,0.95,8887.0,2,1,1,1.0,Old Property,1188.0,0,0,0,0,0,0,59
2230,house,independent,sector 28,9.0,27778.0,6,7,3+,3.0,Moderately Old,3240.0,1,1,1,1,0,0,67
2231,flat,pareena laxmi apartments,sector 99a,0.32,5517.0,2,2,1,2.0,New Property,577.0,0,0,0,0,0,0,43
2232,flat,signature global grand iva,sector 103,0.3,8287.0,1,2,2,5.0,New Property,402.0,0,0,0,0,0,0,37
2234,flat,m3m woodshire,sector 107,1.65,5961.0,4,5,3+,12.0,Relatively New,2505.0,0,1,0,0,0,0,21
2235,flat,apna enclave,sector 3,0.5,7692.0,2,2,1,1.0,Old Property,722.0,0,0,0,0,0,2,37
2236,house,independent,sector 40,2.1,23333.0,3,3,2,3.0,Moderately Old,900.0,0,0,0,0,1,2,35
2237,house,international city by sobha phase 2,sector 109,7.0,12963.0,4,4,3+,2.0,Relatively New,5400.0,0,0,0,0,0,2,102
2238,house,independent,sector 47,0.99,17188.0,1,4,3,4.0,Relatively New,576.0,0,0,0,0,0,0,13
2239,flat,birla navya,sector 63a,2.1,16667.0,2,2,2,2.0,Under Construction,1400.0,0,0,0,0,0,0,38
2240,flat,central park flower valley aqua front towers,sector 33,1.7,9503.0,3,3,3,12.0,Under Construction,1619.0,0,0,0,0,0,0,24
2242,house,independent,manesar,2.0,14959.0,3,1,0,3.0,Moderately Old,1337.4,0,0,0,0,0,0,16
2243,flat,pyramid urban homes 2,sector 86,0.43,8583.0,2,2,1,6.0,New Property,557.0,1,0,0,0,0,0,92
2244,flat,paras dews,sector 106,1.15,7419.0,3,3,3,11.0,Relatively New,1650.0,0,1,0,1,0,2,174
2245,flat,emaar gurgaon greens,sector 102,1.45,8788.0,3,3,3,7.0,Relatively New,1493.0,0,1,0,0,0,0,159
2246,flat,bestech park view grand spa,sector 81,2.2,8271.0,3,4,3+,8.0,Relatively New,2481.0,0,1,0,0,0,2,165
2247,flat,ats triumph,sector 104,2.55,13077.0,4,4,3+,21.0,Relatively New,2509.0,0,1,0,0,0,0,150
2248,house,bhim garh kheri,sector 3,1.5,7576.0,7,2,0,1.0,Moderately Old,1980.0,0,0,0,0,0,0,0
2249,house,emaar mgf marbella,sector 66,12.0,38095.0,5,6,3+,3.0,Relatively New,3150.0,0,1,1,0,0,2,153
2250,flat,emaar digihomes,sector 62,4.25,26562.0,3,3,3,8.0,Under Construction,1600.0,1,0,0,0,0,0,16
2251,house,independent,sector 28,1.45,8002.0,3,2,1,1.0,Relatively New,1800.0,0,0,0,0,0,0,0
2252,flat,ireo the grand arch,sector 58,2.2,13480.0,2,2,1,5.0,Relatively New,1432.0,1,0,0,0,0,2,94
2253,house,unitech uniworld resorts,sector 33,9.55,19293.0,6,7,3+,2.0,Relatively New,4950.0,1,1,1,1,0,2,126
2254,flat,dlf exclusive floors,sector 43,2.35,14242.0,3,3,2,1.0,Old Property,1527.0,0,0,1,0,0,2,102
2255,flat,signature global solera 2,sector 107,0.5,8929.0,2,2,2,13.0,New Property,622.0,0,0,0,0,0,0,8
2256,flat,spire woods now ananda by alpha corp,sector 103,1.25,6902.0,3,4,3,11.0,Under Construction,2012.0,1,1,0,0,0,0,105
2257,flat,godrej air,sector 85,1.35,13636.0,2,2,3,19.0,Under Construction,102.0,0,0,0,0,0,0,44
2258,flat,emaar mgf emerald floors premier,sector 65,2.36,14303.0,3,3,3,0.0,Relatively New,1493.0,1,1,0,0,0,2,159
2259,flat,experion the heartsong,sector 108,2.29,8240.0,4,5,3+,8.0,Relatively New,2779.0,0,1,0,0,0,0,95
2260,flat,mapsko mount ville,sector 79,1.4,9396.0,3,3,3,2.0,New Property,1656.0,0,0,0,0,0,2,112
2261,flat,bestech park view ananda,sector 81,1.45,8011.0,3,3,3,8.0,Relatively New,1650.0,0,0,0,0,1,2,128
2262,flat,paras dews,sector 106,2.1,8917.0,4,6,3+,6.0,Relatively New,2131.0,0,1,0,0,1,0,60
2263,flat,bestech park view sanskruti,sector 92,1.55,7568.0,3,4,3,16.0,Relatively New,1805.0,0,1,0,0,0,2,60
2264,flat,m3m skywalk,sector 74,1.78,12500.0,2,2,3+,12.0,Relatively New,1582.0,0,0,0,0,0,0,63
2265,flat,ramprastha primera,sector 37d,1.1,6111.0,3,3,3,6.0,Relatively New,1700.0,0,0,0,0,0,0,149
2266,flat,tata primanti,sector 72,4.0,13769.0,4,5,2,7.0,Moderately Old,2629.0,0,1,0,0,0,0,38
2267,flat,godrej frontier,sector 80,1.4,6189.0,3,4,2,10.0,Moderately Old,1854.0,0,0,1,1,0,0,111
2268,flat,dlf regal gardens,sector 90,1.19,5504.0,3,3,2,11.0,Relatively New,1562.0,0,0,0,0,1,0,88
2269,house,central park flower valley cerise floors,sector 33,1.35,11157.0,2,2,2,4.0,New Property,1210.0,1,0,0,0,0,1,107
2270,flat,sare crescent parc royal greens phase 1,sector 92,0.79,6086.0,3,2,2,15.0,New Property,1175.0,0,0,0,0,0,0,25
2271,flat,vatika city homes,sector 83,0.75,5660.0,2,2,2,3.0,Relatively New,1199.0,0,0,0,0,0,2,49
2272,flat,signature global solera,sector 107,0.28,5726.0,2,2,2,10.0,Relatively New,543.0,0,0,0,0,0,0,38
2273,flat,residency grand,sector 52,5.0,7692.0,5,7,3+,1.0,Moderately Old,5778.0,0,1,0,1,0,0,77
2274,flat,south city 1 floors,sector 41,3.4,11724.0,4,4,3,0.0,Old Property,2900.0,0,0,0,0,0,0,0
2275,flat,bestech park view spa next,sector 67,2.72,11574.0,4,4,3+,0.0,Relatively New,2250.0,0,1,0,1,0,2,128
2276,flat,dlf royalton tower,sector 43,6.5,22109.0,4,5,2,8.0,Relatively New,2661.0,0,1,0,0,0,0,15
2277,flat,dlf the belaire,sector 54,7.0,23333.0,4,6,3+,12.0,Moderately Old,2715.0,0,1,1,1,0,2,108
2278,flat,umang monsoon breeze,sector 78,0.7,5719.0,2,2,2,5.0,Moderately Old,1224.0,0,0,0,0,0,0,0
2279,flat,tulip lemon,sector 69,0.6,10000.0,2,1,1,12.0,Relatively New,667.0,0,0,0,0,0,0,23
2281,flat,adani m2k oyster grande,sector 102,2.61,10046.0,3,3,3,14.0,Relatively New,2200.0,1,1,0,0,0,0,21
2282,house,independent,sector 9,3.2,13519.0,3,3,2,1.0,Old Property,2367.0,0,0,0,0,0,2,36
2283,flat,aditya apartment,imt manesar,1.0,4032.0,3,4,0,3.0,New Property,2480.0,0,0,0,0,0,0,0
2284,flat,hero homes,sector 104,1.9,11249.0,3,3,3,16.0,Under Construction,1365.0,0,0,0,1,0,2,103
2285,flat,sobha city,sector 108,2.6,15196.0,3,3,2,11.0,New Property,1711.0,0,0,0,0,0,0,49
2286,flat,signature global park,sohna road,0.95,7845.0,3,2,3+,1.0,Relatively New,1210.723472,0,0,0,0,0,0,46
2287,flat,experion the heartsong,sector 108,0.9,7015.0,2,3,3,7.0,Relatively New,1161.0,0,1,0,0,1,0,72
2288,flat,bestech park view grand spa,sector 81,4.7,6786.0,4,4,3+,19.0,Relatively New,6268.0,0,1,0,0,0,2,140
2289,flat,shree vardhman victoria,sector 70,1.07,7926.0,2,2,3,8.0,Relatively New,1222.0,1,0,0,0,0,0,108
2290,flat,m3m skycity,sector 65,2.1,16031.0,2,2,2,43.0,New Property,1186.0,0,0,0,0,0,0,127
2291,flat,parsvnath exotica,sector 53,4.8,14679.0,3,4,3+,12.0,New Property,2895.0,0,0,0,0,0,0,69
2292,house,ansals palam vihar,sector 2,2.68,17213.0,4,3,2,3.0,Moderately Old,1557.0,0,0,1,0,0,2,74
2293,flat,shapoorji pallonji joyville gurugram,sector 102,1.28,10535.0,2,2,3,10.0,Relatively New,1100.0,0,0,0,0,0,0,49
2294,house,saksham welfare association,sector 22,4.7,19848.0,6,6,3+,2.0,Old Property,2368.0,0,0,1,1,0,2,106
2295,flat,ashiana anmol,sohna road,0.99,8216.0,2,2,2,6.0,Under Construction,1045.0,0,0,0,0,0,0,49
2296,flat,mvn athens,sohna road,0.26,5394.0,2,2,1,5.0,Relatively New,535.0,0,0,0,0,0,0,95
2297,flat,signature global park,sohna road,0.53,6295.0,2,2,2,1.0,Relatively New,939.0,0,0,0,1,0,0,168
2298,flat,tata primanti,sector 72,3.19,12152.0,4,5,3+,20.0,Relatively New,2376.0,0,1,0,0,0,2,159
2299,house,vatika signature villas,sector 82,4.7,21759.0,3,3,3+,3.0,New Property,2160.0,0,1,0,0,0,0,33
2300,flat,shapoorji pallonji joyville gurugram,sector 102,1.77,9195.0,3,3,3,1.0,Relatively New,1653.0,0,0,0,0,0,0,151
2301,house,sheetla enclave,sector 5,0.96,10000.0,2,4,2,3.0,Moderately Old,945.0,0,0,1,1,0,2,0
2302,flat,tulip orange,sector 70,1.0,10309.0,3,2,2,3.0,Moderately Old,1078.0,0,0,0,0,0,0,58
2303,flat,dlf the crest,sector 54,11.0,35484.0,4,5,3+,7.0,Relatively New,3444.0,1,1,0,1,0,0,49
2304,house,rattan garden,sector 7,1.3,13499.0,2,3,2,3.0,Old Property,963.0,0,0,0,0,0,0,0
2305,flat,shapoorji pallonji joyville gurugram,sector 102,1.76,10227.0,3,3,3,1.0,Relatively New,1531.0,0,0,0,0,0,0,100
2306,flat,emaar gurgaon greens,sector 102,1.4,8485.0,3,3,3,4.0,Relatively New,1493.0,0,1,0,0,0,2,83
2307,house,raj villas,sector 52,8.0,25543.0,6,5,3+,4.0,Moderately Old,3132.0,0,0,0,0,0,0,0
2308,flat,smart world gems,sector 89,1.16,8152.0,3,3,2,3.0,Under Construction,1581.0,1,0,0,0,0,0,68
2309,flat,supertech araville,sector 79,1.35,9000.0,2,2,3,6.0,New Property,1350.0,1,0,0,0,1,2,88
2310,flat,dlf the ultima,sector 81,2.2,11190.0,3,4,3+,7.0,Relatively New,1900.0,0,1,0,0,0,1,104
2311,flat,corona optus,sector 37c,1.4,7035.0,3,3,3+,4.0,Relatively New,1890.0,0,1,0,0,0,0,149
2312,flat,sidhartha ncr one phase,sector 95,0.46,4646.0,2,2,0,6.0,New Property,990.0,0,0,0,0,0,0,0
2314,flat,godrej aria,sector 79,1.1,7774.0,2,2,3+,4.0,New Property,1223.0,0,0,0,0,0,2,49
2315,flat,signature global orchard avenue,sector 93,0.4,5479.0,2,2,0,0.0,Relatively New,730.0,0,0,0,0,0,0,0
2316,flat,paras dews,sector 106,1.2,6818.0,3,4,3+,9.0,Relatively New,1186.0,0,1,0,0,0,0,174
2317,flat,chd avenue,sector 71,1.25,6596.0,3,4,2,14.0,Relatively New,1577.0,1,1,0,1,1,1,128
2318,flat,ireo the corridors,sector 67a,1.6,9265.0,3,3,2,3.0,New Property,1346.0,0,0,1,0,0,2,142
2319,flat,emaar imperial gardens,sector 102,2.05,9875.0,3,4,3+,14.0,Relatively New,2250.0,0,1,0,0,0,0,116
2320,flat,breez global hill view,sohna road,0.42,7179.0,2,2,1,18.0,Relatively New,650.0,0,0,0,0,0,0,44
2321,flat,signature global park,sohna road,0.9,6254.0,3,3,3,3.0,Relatively New,1599.0,0,0,0,1,0,0,96
2322,flat,ireo skyon,sector 60,3.0,12484.0,3,3,3,5.0,Relatively New,2400.0,0,1,0,0,0,2,174
2324,flat,mapsko mount ville,sector 79,1.3,8025.0,3,3,2,6.0,Relatively New,1215.0,1,0,0,1,0,0,151
2325,flat,silverglades the melia,sohna road,1.01,6999.0,2,2,3,12.0,Under Construction,1184.0,1,0,0,0,0,0,80
2326,flat,shree vardhman victoria,sector 70,1.9,9744.0,3,3,3,10.0,New Property,1765.0,0,1,1,1,1,0,36
2327,flat,aipl club residences,sector 70a,0.85,9140.0,2,2,2,5.0,Relatively New,842.0,0,0,0,0,0,2,45
2328,flat,vatika the seven lamps,sector 82,1.0,6969.0,2,2,2,14.0,Relatively New,1299.0,1,0,0,0,1,0,69
2329,house,independent,sector 26,4.45,35178.0,4,4,3,3.0,Old Property,1265.0,0,0,0,0,0,0,25
2330,flat,ss the leaf,sector 85,2.1,8721.0,3,4,3+,6.0,Relatively New,2026.0,0,1,0,0,0,0,156
